Employee ID,Title,BusinessUnit,DepartmentType,Division,State,DOB,GenderCode,RaceDesc,MaritalDesc,EmployeeStatus,EmployeeType,EmployeeClassificationType,PayZone,StartDate,ExitDate,TerminationType,Performance Score,Current Employee Rating,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost
1773,Production Technician I,EW,Production,General - Eng,MA,1942-03-22,Male,Black,Married,Inactive,Part-Time,Temporary,Zone B,2021-01-20,2023-03-08,Voluntary,3,3,5,5,2,2022-12-30,Leadership Development,Internal,Passed,2,817.45
1774,Production Technician I,MSC,Production,Field Operations,MA,1989-09-24,Female,Asian,Widowed,Inactive,Full-Time,Part-Time,Zone B,2019-09-14,2023-02-06,Involuntary,3,3,1,1,2,2023-06-08,Customer Service,External,Failed,5,643.22
1775,Production Technician I,TNS,Production,Engineers,MA,1997-05-11,Male,Black,Single,Inactive,Contract,Full-Time,Zone A,2018-10-06,2019-12-12,Involuntary,3,3,4,2,3,2023-05-08,Project Management,Internal,Failed,4,795.28
1776,Production Technician I,PYZ,Production,Project Management - Con,MA,1955-03-11,Male,Asian,Divorced,Inactive,Full-Time,Temporary,Zone C,2021-08-03,2022-11-01,Voluntary,3,3,3,2,3,2022-09-07,Project Management,Internal,Failed,2,521.69
1777,Production Technician I,WBL,Production,Splicing,MA,1962-04-25,Female,Hispanic,Single,Inactive,Full-Time,Temporary,Zone B,2019-07-05,2021-05-26,Involuntary,3,3,1,3,1,2023-04-24,Customer Service,External,Incomplete,3,157.78
1778,Production Technician I,NEL,Production,General - Con,MA,1949-05-18,Female,Other,Widowed,Active,Full-Time,Full-Time,Zone B,2019-04-25,,,3,3,3,5,4,2022-09-01,Project Management,External,Passed,3,803.94
1779,Production Technician I,PL,Production,Project Management - Con,MA,1961-05-04,Female,Other,Married,Active,Full-Time,Temporary,Zone A,2023-07-15,,,3,3,5,3,4,2022-11-27,Project Management,Internal,Passed,3,188.56
1780,Production Technician I,BPC,Production,Field Operations,MA,1993-07-11,Female,Hispanic,Widowed,Inactive,Contract,Temporary,Zone C,2022-12-10,2023-02-11,Voluntary,3,3,2,3,2,2023-03-25,Technical Skills,External,Passed,2,663.72
1781,Production Technician I,CCDR,Production,General - Sga,MA,1983-12-11,Female,White,Divorced,Active,Contract,Part-Time,Zone A,2019-05-02,,,3,3,2,2,4,2023-07-04,Technical Skills,External,Failed,4,892.3
1782,Production Technician II,NEL,Production,Field Operations,MA,1950-10-08,Female,Other,Married,Inactive,Contract,Temporary,Zone A,2019-01-13,2023-07-02,Voluntary,3,3,3,4,1,2022-12-21,Communication Skills,Internal,Passed,3,560.35
1783,Production Technician I,PYZ,Production,General - Con,MA,1981-12-07,Female,White,Widowed,Active,Part-Time,Part-Time,Zone C,2021-06-09,,,3,3,5,2,4,2022-12-24,Technical Skills,External,Passed,2,595.5
1784,Production Technician I,WBL,Production,General - Con,MA,1971-03-30,Female,Other,Divorced,Inactive,Part-Time,Temporary,Zone A,2023-08-02,2023-08-02,Voluntary,3,3,2,3,1,2022-11-17,Communication Skills,External,Passed,2,242.18
1785,Production Technician I,NEL,Production,Technology / It,MA,1950-01-17,Female,White,Widowed,Active,Full-Time,Full-Time,Zone C,2023-06-17,,,3,3,4,4,5,2023-01-07,Project Management,Internal,Failed,5,104.95
1786,Production Technician I,PL,Production,Field Operations,MA,1979-11-10,Male,Hispanic,Widowed,Inactive,Full-Time,Temporary,Zone A,2022-03-31,2022-06-14,Voluntary,3,3,4,2,1,2023-04-23,Communication Skills,External,Completed,2,942.28
1787,Production Technician I,BPC,Production,Engineers,MA,1956-07-10,Male,Hispanic,Divorced,Inactive,Contract,Temporary,Zone B,2019-04-06,2020-08-15,Voluntary,3,3,2,5,3,2022-08-31,Project Management,Internal,Passed,2,756.7
1788,Production Technician I,CCDR,Production,Field Operations,MA,1976-02-08,Male,Other,Divorced,Active,Contract,Full-Time,Zone C,2020-07-11,,,3,3,2,5,1,2022-12-23,Leadership Development,Internal,Completed,4,290.99
1789,Production Technician I,SVG,Production,Engineers,MA,1963-02-17,Male,Other,Widowed,Active,Contract,Part-Time,Zone C,2023-04-22,,,3,3,4,3,1,2023-01-08,Leadership Development,External,Incomplete,2,700.97
1790,Production Technician I,EW,Production,Aerial,MA,1956-03-09,Female,Asian,Divorced,Inactive,Part-Time,Part-Time,Zone B,2022-12-02,2023-04-08,Voluntary,3,3,4,5,4,2022-08-19,Communication Skills,Internal,Incomplete,4,631.98
1791,Production Technician I,MSC,Production,Wireline Construction,MA,1981-08-02,Female,Hispanic,Divorced,Inactive,Contract,Temporary,Zone A,2021-03-06,2023-04-26,Voluntary,3,3,4,5,3,2022-11-26,Project Management,Internal,Failed,5,282.85
1792,Production Technician I,TNS,Production,Project Management - Eng,MA,1950-04-02,Male,Black,Divorced,Active,Full-Time,Temporary,Zone C,2019-05-21,,,3,3,2,3,5,2022-11-29,Technical Skills,Internal,Completed,1,412.58
1793,Production Technician I,BPC,Production,Executive,MA,1945-05-22,Female,Hispanic,Single,Inactive,Full-Time,Temporary,Zone B,2018-10-23,2022-12-02,Voluntary,3,3,1,1,2,2023-02-28,Communication Skills,External,Passed,1,943.91
1794,Production Technician I,CCDR,Production,General - Sga,MA,1963-08-13,Female,White,Widowed,Active,Contract,Temporary,Zone A,2021-05-26,,,3,3,4,4,2,2022-10-31,Leadership Development,Internal,Completed,3,208.13
1795,Production Technician I,EW,Production,Yard (Material Handling),MA,1960-04-04,Female,Asian,Widowed,Inactive,Full-Time,Part-Time,Zone B,2019-12-01,2020-06-08,Involuntary,3,3,5,1,4,2023-02-24,Leadership Development,External,Passed,2,145.47
1796,Production Technician I,MSC,Production,Wireless,MA,1976-06-26,Female,Hispanic,Divorced,Inactive,Contract,Full-Time,Zone A,2021-06-07,2022-12-13,Involuntary,3,3,3,5,2,2022-10-27,Customer Service,External,Failed,1,727.51
1797,Production Technician I,NEL,Production,General - Con,MA,1987-09-18,Female,Hispanic,Widowed,Inactive,Full-Time,Full-Time,Zone A,2020-10-13,2022-11-09,Voluntary,3,3,3,3,5,2022-12-24,Project Management,External,Failed,5,581.43
1798,Production Technician II,PL,Production,Splicing,MA,1985-12-07,Female,Black,Widowed,Active,Part-Time,Full-Time,Zone A,2022-10-30,,,3,3,3,2,4,2022-12-11,Communication Skills,Internal,Incomplete,1,725.94
1799,Production Technician II,BPC,Production,Field Operations,MA,1989-02-19,Male,Black,Married,Inactive,Part-Time,Temporary,Zone C,2022-09-04,2023-05-30,Involuntary,3,3,2,5,3,2022-10-27,Technical Skills,Internal,Passed,1,338.36
1800,Production Technician I,TNS,Production,Wireline Construction,MA,1976-04-05,Female,Black,Divorced,Inactive,Part-Time,Full-Time,Zone C,2019-10-18,2021-04-19,Voluntary,3,3,4,3,5,2023-04-17,Technical Skills,External,Failed,1,732.84
1801,Production Technician I,PYZ,Production,General - Con,MA,1989-08-06,Female,Hispanic,Married,Inactive,Full-Time,Temporary,Zone C,2021-07-25,2023-01-23,Involuntary,3,3,3,4,3,2023-06-22,Technical Skills,External,Incomplete,1,753.69
1802,Production Technician I,WBL,Production,Field Operations,MA,1982-08-13,Female,Other,Divorced,Active,Part-Time,Temporary,Zone B,2020-03-31,,,3,3,4,2,5,2023-07-16,Customer Service,Internal,Failed,5,131.92
1803,Production Technician I,NEL,Production,General - Eng,MA,1982-05-11,Female,Other,Divorced,Inactive,Full-Time,Full-Time,Zone C,2019-11-11,2023-08-02,Voluntary,3,3,1,3,1,2022-09-20,Leadership Development,External,Passed,4,550.55
1804,Production Technician I,PL,Production,Field Operations,MA,1957-07-20,Male,Hispanic,Widowed,Inactive,Part-Time,Temporary,Zone A,2021-12-05,2022-03-02,Voluntary,3,3,3,3,5,2022-08-22,Customer Service,Internal,Failed,1,767.49
1805,Production Technician I,BPC,Production,Aerial,MA,1969-02-03,Male,Black,Divorced,Inactive,Contract,Temporary,Zone A,2018-12-17,2022-09-03,Voluntary,3,3,3,3,1,2023-02-11,Communication Skills,Internal,Incomplete,5,222.88
1806,Production Technician I,CCDR,Production,General - Con,MA,1951-06-25,Male,Asian,Single,Active,Part-Time,Full-Time,Zone A,2022-03-06,,,3,3,1,2,5,2023-07-27,Communication Skills,Internal,Passed,3,176.2
1807,Production Technician I,SVG,Production,Yard (Material Handling),MA,1979-11-13,Female,White,Widowed,Active,Contract,Full-Time,Zone C,2019-09-04,,,3,3,1,4,4,2023-03-07,Technical Skills,External,Incomplete,5,794.61
1808,Production Technician I,EW,Production,Splicing,MA,1983-09-25,Female,Black,Married,Active,Part-Time,Part-Time,Zone A,2023-07-26,,,3,3,5,2,4,2022-10-12,Customer Service,External,Passed,1,147.08
1809,Production Technician I,MSC,Production,Yard (Material Handling),MA,1966-11-24,Female,Other,Divorced,Inactive,Contract,Part-Time,Zone C,2022-12-19,2023-05-19,Involuntary,3,3,5,2,1,2022-08-15,Communication Skills,Internal,Incomplete,5,488.94
1810,Production Technician I,TNS,Production,General - Con,MA,1994-11-30,Male,Black,Divorced,Active,Full-Time,Part-Time,Zone A,2021-08-17,,,3,3,5,1,4,2023-02-22,Project Management,External,Failed,1,603.57
1811,Production Technician I,PYZ,Production,Technology / It,MA,1977-12-11,Female,Black,Divorced,Active,Contract,Full-Time,Zone A,2022-06-11,,,3,3,2,5,1,2023-07-25,Customer Service,External,Incomplete,3,819.87
1812,Production Technician I,WBL,Production,General - Con,MA,1978-04-29,Female,Black,Widowed,Inactive,Contract,Full-Time,Zone A,2021-10-01,2023-06-18,Involuntary,3,3,4,2,5,2023-03-04,Leadership Development,Internal,Incomplete,2,836.19
1813,Production Technician I,NEL,Production,Aerial,MA,1980-01-12,Female,Other,Divorced,Active,Contract,Temporary,Zone C,2020-08-04,,,3,3,3,5,3,2022-11-05,Project Management,External,Passed,5,879.94
1814,Production Technician I,PL,Production,Wireline Construction,MA,1980-03-08,Female,Black,Widowed,Active,Full-Time,Part-Time,Zone A,2022-02-11,,,3,3,3,3,1,2023-06-04,Customer Service,Internal,Failed,3,532.3
1815,Production Technician I,BPC,Production,Project Management - Con,MA,1961-05-13,Female,Asian,Married,Active,Contract,Part-Time,Zone A,2020-06-22,,,3,3,1,4,5,2022-10-03,Leadership Development,External,Incomplete,5,758.21
1816,Production Technician II,NEL,Production,General - Con,MA,1951-05-10,Female,Other,Single,Active,Contract,Temporary,Zone A,2020-08-28,,,3,3,4,3,1,2023-06-05,Communication Skills,Internal,Incomplete,2,253.51
1817,Production Technician II,PL,Production,Aerial,MA,1987-01-07,Female,Other,Divorced,Inactive,Contract,Temporary,Zone A,2019-05-06,2022-04-09,Voluntary,3,3,3,1,5,2022-08-20,Leadership Development,Internal,Completed,3,375.86
1818,Production Technician II,BPC,Production,Yard (Material Handling),MA,1956-01-07,Male,Hispanic,Widowed,Active,Contract,Part-Time,Zone C,2021-07-08,,,3,3,3,1,3,2023-03-20,Leadership Development,External,Incomplete,5,909.47
1819,Production Technician I,WBL,Production,General - Con,MA,1948-10-24,Female,Black,Single,Active,Full-Time,Temporary,Zone B,2022-07-02,,,3,3,3,1,1,2022-10-19,Customer Service,Internal,Passed,3,649.51
1820,Production Technician I,PYZ,Production,Shop (Fleet),MA,1980-02-01,Female,Black,Divorced,Active,Full-Time,Part-Time,Zone C,2023-05-04,,,3,3,5,4,3,2023-06-30,Customer Service,Internal,Failed,1,742.26
1821,Production Technician I,WBL,Production,General - Sga,MA,1980-07-19,Female,Hispanic,Widowed,Active,Full-Time,Full-Time,Zone B,2022-12-19,,,3,3,1,2,1,2022-10-12,Communication Skills,Internal,Passed,4,713.84
1822,Production Technician I,NEL,Production,Wireline Construction,MA,1950-12-24,Female,Black,Widowed,Active,Contract,Part-Time,Zone C,2022-03-26,,,3,3,5,2,2,2023-07-29,Project Management,External,Incomplete,1,999.06
1823,Production Technician I,PL,Production,Finance & Accounting,MA,1960-11-25,Male,Black,Widowed,Inactive,Contract,Full-Time,Zone A,2021-05-09,2022-11-12,Voluntary,3,3,4,4,3,2023-07-10,Leadership Development,Internal,Completed,4,977.99
1824,Production Technician I,BPC,Production,Yard (Material Handling),MA,1960-03-02,Male,Other,Married,Inactive,Contract,Temporary,Zone B,2020-01-09,2022-03-10,Voluntary,3,3,3,1,1,2022-09-16,Leadership Development,External,Completed,5,136.33
1825,Production Technician I,CCDR,Production,Splicing,MA,1996-12-05,Male,White,Married,Inactive,Contract,Part-Time,Zone A,2021-05-16,2023-05-14,Voluntary,3,3,1,3,3,2022-08-05,Technical Skills,External,Completed,4,946.67
1826,Production Technician I,SVG,Production,Aerial,MA,1941-11-17,Female,Other,Widowed,Inactive,Part-Time,Temporary,Zone B,2021-01-31,2022-06-03,Voluntary,4,3,3,2,5,2023-07-24,Technical Skills,External,Passed,4,485.39
1827,Production Technician I,EW,Production,Field Operations,MA,1982-05-21,Female,Other,Widowed,Inactive,Contract,Full-Time,Zone C,2021-09-19,2022-09-14,Involuntary,2,3,1,3,5,2023-04-28,Communication Skills,External,Incomplete,5,962.02
1828,Production Technician I,MSC,Production,Wireline Construction,MA,1983-04-09,Male,Black,Divorced,Inactive,Part-Time,Temporary,Zone B,2020-03-01,2022-03-26,Voluntary,4,3,3,3,2,2023-05-29,Technical Skills,External,Failed,1,620.24
1829,Production Technician I,TNS,Production,Engineers,MA,1987-08-13,Male,White,Married,Active,Part-Time,Temporary,Zone B,2020-02-29,,,4,3,2,1,2,2023-04-21,Customer Service,External,Completed,4,333.8
1830,Production Technician I,PYZ,Production,Finance & Accounting,MA,1960-11-26,Female,Black,Married,Active,Full-Time,Temporary,Zone A,2018-12-08,,,2,3,1,4,1,2023-03-29,Leadership Development,External,Passed,3,764.21
1831,Production Technician I,WBL,Production,Isp,MA,1970-10-14,Female,Asian,Widowed,Inactive,Part-Time,Temporary,Zone B,2022-06-26,2023-06-15,Voluntary,2,3,2,2,2,2022-12-11,Project Management,Internal,Failed,3,756.42
1832,Production Technician I,NEL,Production,Engineers,MA,1956-06-01,Female,White,Married,Active,Contract,Part-Time,Zone A,2019-11-03,,,2,3,1,2,4,2023-07-30,Customer Service,Internal,Failed,2,716.62
1833,Production Technician I,PL,Production,Field Operations,MA,1983-12-31,Female,White,Married,Active,Part-Time,Full-Time,Zone B,2023-01-01,,,2,3,4,3,2,2023-03-26,Technical Skills,Internal,Failed,2,712.9
1834,Production Technician II,CCDR,Production,Project Management - Con,MA,1978-09-13,Female,White,Divorced,Inactive,Contract,Full-Time,Zone C,2020-07-31,2021-04-05,Voluntary,2,3,4,5,1,2023-03-11,Technical Skills,Internal,Incomplete,1,845.82
1835,Production Technician II,EW,Production,Field Operations,MA,1982-11-25,Female,Asian,Single,Inactive,Part-Time,Temporary,Zone B,2021-09-10,2022-07-19,Voluntary,2,3,5,2,2,2023-03-01,Communication Skills,Internal,Passed,4,727.9
1836,Production Technician II,MSC,Production,Field Operations,MA,1971-01-14,Male,Hispanic,Divorced,Active,Part-Time,Temporary,Zone B,2019-06-19,,,2,3,1,4,3,2023-07-21,Project Management,Internal,Incomplete,1,760.41
1837,Production Technician II,NEL,Production,Project Management - Con,MA,1975-06-17,Female,Asian,Divorced,Active,Part-Time,Full-Time,Zone B,2021-08-16,,,2,3,1,3,3,2023-07-25,Project Management,Internal,Incomplete,5,567.74
1838,Production Technician I,TNS,Production,Aerial,MA,1958-09-16,Female,White,Widowed,Active,Part-Time,Temporary,Zone A,2019-07-08,,,4,3,2,1,1,2023-01-14,Communication Skills,External,Incomplete,5,582.7
1839,Production Technician I,PYZ,Production,People Services,MA,1968-03-29,Female,Other,Single,Inactive,Full-Time,Part-Time,Zone A,2021-08-17,2022-08-31,Voluntary,4,3,3,3,3,2022-08-16,Leadership Development,External,Incomplete,2,645.16
1840,Production Technician I,WBL,Production,General - Eng,MA,1969-08-07,Female,Hispanic,Single,Active,Full-Time,Part-Time,Zone B,2021-01-08,,,4,3,5,1,4,2023-03-07,Project Management,External,Passed,5,310.44
1841,Production Technician I,NEL,Production,Field Operations,MA,1958-10-19,Female,Hispanic,Widowed,Active,Contract,Part-Time,Zone B,2018-08-14,,,4,3,3,5,3,2022-08-13,Communication Skills,External,Failed,4,683.42
1842,Production Technician I,PL,Production,General - Con,MA,1998-05-10,Male,Asian,Divorced,Active,Part-Time,Temporary,Zone B,2021-07-30,,,4,3,1,4,4,2023-07-19,Communication Skills,Internal,Completed,3,129.49
1843,Production Technician I,BPC,Production,Engineers,MA,1963-01-12,Male,Hispanic,Married,Active,Full-Time,Temporary,Zone C,2023-04-08,,,2,3,1,5,4,2022-11-11,Project Management,External,Incomplete,5,349.46
1844,Production Technician I,CCDR,Production,General - Con,MA,1964-11-23,Female,Other,Single,Active,Part-Time,Part-Time,Zone A,2019-09-11,,,4,3,2,1,4,2022-08-19,Project Management,Internal,Failed,5,668.2
1845,Production Technician I,SVG,Production,Aerial,MA,1941-12-23,Female,Black,Single,Inactive,Part-Time,Temporary,Zone A,2020-03-05,2021-08-22,Voluntary,2,3,1,2,5,2022-12-31,Customer Service,External,Passed,5,409.99
1846,Production Technician I,EW,Production,Aerial,MA,1946-11-24,Male,Black,Single,Active,Full-Time,Temporary,Zone C,2019-12-02,,,2,3,5,4,1,2023-04-25,Communication Skills,Internal,Passed,4,964.4
1847,Production Technician I,MSC,Production,Project Management - Con,MA,2000-10-16,Male,Other,Divorced,Inactive,Full-Time,Part-Time,Zone C,2022-12-03,2022-12-24,Voluntary,2,3,5,2,3,2023-02-14,Leadership Development,External,Completed,1,777.95
1848,Production Technician I,TNS,Production,Engineers,MA,2000-10-17,Male,Black,Divorced,Active,Contract,Part-Time,Zone C,2021-12-23,,,1,3,2,4,5,2023-02-15,Communication Skills,Internal,Completed,5,816.07
1849,Production Technician I,PYZ,Production,Project Management - Con,MA,1960-05-28,Female,Hispanic,Divorced,Active,Part-Time,Full-Time,Zone B,2022-01-28,,,1,3,2,4,4,2023-06-04,Leadership Development,External,Passed,4,332.12
1850,Production Technician I,WBL,Production,Aerial,MA,1996-10-23,Female,White,Married,Inactive,Contract,Full-Time,Zone A,2019-12-15,2021-06-25,Voluntary,1,3,3,1,2,2023-05-02,Communication Skills,Internal,Completed,1,950.45
1851,Production Technician I,NEL,Production,General - Con,MA,1967-10-29,Female,Hispanic,Single,Inactive,Full-Time,Temporary,Zone B,2021-11-11,2022-08-01,Voluntary,1,3,1,1,4,2022-09-04,Communication Skills,External,Passed,4,997.13
1852,Production Technician I,PL,Production,General - Con,MA,1981-10-18,Female,Black,Single,Inactive,Full-Time,Part-Time,Zone A,2019-02-15,2023-07-28,Voluntary,1,3,3,4,1,2022-10-16,Customer Service,Internal,Completed,1,917.56
1853,Production Technician II,PYZ,Production,Wireline Construction,MA,1957-12-24,Female,Other,Divorced,Active,Contract,Temporary,Zone B,2022-03-31,,,1,3,4,3,5,2022-08-10,Project Management,External,Failed,4,220.2
1854,Production Technician II,WBL,Production,Shop (Fleet),MA,1962-08-29,Female,Asian,Married,Inactive,Contract,Full-Time,Zone A,2020-10-25,2022-04-18,Involuntary,1,3,1,2,5,2023-05-18,Technical Skills,External,Failed,1,837.64
1855,Production Technician II,NEL,Production,General - Con,MA,1947-05-19,Male,Other,Married,Inactive,Part-Time,Part-Time,Zone B,2022-07-25,2023-04-26,Voluntary,4,3,3,3,3,2022-08-30,Technical Skills,External,Incomplete,2,648.72
1856,Production Technician II,PL,Production,Field Operations,MA,1972-09-19,Female,Black,Widowed,Active,Full-Time,Full-Time,Zone A,2021-08-02,,,4,3,2,3,3,2023-07-04,Leadership Development,External,Failed,4,687.77
1857,Production Technician II,BPC,Production,Billable Consultants,MA,1956-06-04,Male,Other,Divorced,Inactive,Contract,Temporary,Zone C,2021-11-13,2023-03-17,Involuntary,4,3,1,4,1,2023-06-14,Project Management,External,Incomplete,5,278.62
1858,Production Technician I,TNS,Production,Wireline Construction,MA,1988-02-20,Female,Asian,Widowed,Inactive,Contract,Full-Time,Zone A,2019-05-07,2019-11-27,Voluntary,4,3,2,4,1,2022-12-16,Technical Skills,External,Failed,5,568.57
1859,Production Technician I,PYZ,Production,Field Operations,MA,1982-12-14,Female,Hispanic,Married,Inactive,Contract,Part-Time,Zone A,2020-12-31,2021-03-04,Voluntary,4,3,4,2,5,2022-10-07,Technical Skills,Internal,Completed,4,764.64
1860,Production Technician I,WBL,Production,Project Management - Con,MA,2000-06-09,Female,Asian,Divorced,Inactive,Part-Time,Full-Time,Zone B,2019-12-10,2020-03-07,Involuntary,4,3,1,4,3,2022-08-20,Project Management,External,Passed,3,551.45
1861,Production Technician I,NEL,Production,Wireline Construction,MA,1951-11-11,Male,Black,Widowed,Active,Contract,Full-Time,Zone A,2020-06-11,,,4,3,1,2,4,2023-06-18,Customer Service,Internal,Completed,2,849.52
1862,Production Technician I,PL,Production,Aerial,MA,1985-03-25,Male,Other,Single,Active,Full-Time,Temporary,Zone C,2021-08-30,,,4,3,5,4,4,2022-12-21,Communication Skills,Internal,Incomplete,1,180.61
1863,Production Technician I,BPC,Production,Engineers,MA,1987-09-18,Female,Other,Single,Inactive,Part-Time,Full-Time,Zone C,2019-11-04,2021-12-29,Involuntary,4,3,5,2,2,2023-06-21,Communication Skills,Internal,Passed,3,559.52
